Airline,stops,class,depature time,arrival time,Price,Days Left,Day of Week,Duration_log,Source_CMN,Source_IST,Source_LAX,Source_NRT,Source_PAR,Destination_CMN,Destination_IST,Destination_LAX,Destination_NRT,Destination_PAR
36,1,1,3,0,6.0870019738170456,25,5,6.421622267806518,True,False,False,False,False,False,True,False,False,False
21,1,0,2,2,7.627885130871969,25,5,7.484368643286131,False,False,False,True,False,False,False,False,False,True
26,2,0,4,2,7.11574458252467,12,6,6.421622267806518,False,False,False,False,True,True,False,False,False,False
65,2,0,3,2,7.814359245266748,8,2,7.269616749608169,True,False,False,False,False,False,False,True,False,False
98,0,1,0,2,6.8073823048353495,4,5,6.727431724850855,False,True,False,False,False,False,False,True,False,False
77,1,1,5,0,6.599053839306281,7,1,6.684611727667927,True,False,False,False,False,False,True,False,False,False
69,2,1,1,5,6.18231215362137,6,0,7.3031700512368,False,False,False,False,True,False,False,True,False,False
28,1,1,3,0,7.269895262351928,21,1,7.150701457592526,False,False,True,False,False,False,False,False,True,False
39,1,1,2,1,6.775229095251541,18,5,6.980075940561763,False,False,False,True,False,False,True,False,False,False
65,1,1,4,0,7.332022514052897,40,6,6.866933284461882,False,False,False,False,True,False,False,True,False,False
78,0,1,4,4,5.9992094775554285,38,4,5.220355825078324,False,False,False,False,True,True,False,False,False,False
37,1,0,5,5,9.25645553294121,11,5,7.489970898834801,False,False,False,True,False,True,False,False,False,False
64,1,0,4,5,5.9768583947186205,29,2,6.5722825426940075,False,False,False,False,True,False,True,False,False,False
32,1,0,2,5,8.409269393355247,29,2,6.887552571664617,False,False,True,False,False,False,True,False,False,False
104,1,1,4,2,6.320156596410233,8,2,6.980075940561763,False,False,False,False,True,False,False,True,False,False
6,3,1,5,0,6.426100032515926,16,3,7.52294091807237,True,False,False,False,False,False,False,False,True,False
98,0,0,2,3,6.974665984264764,41,0,5.3471075307174685,False,False,False,False,True,False,True,False,False,False
51,1,0,4,2,6.250747145038065,17,4,6.4692503167957724,False,False,False,False,True,True,False,False,False,False
98,0,1,2,5,6.218998446723485,12,6,5.66988092298052,False,True,False,False,False,True,False,False,False,False
34,2,0,4,0,8.857825335042643,11,5,7.138866999945524,False,False,True,False,False,False,True,False,False,False
105,1,0,2,2,7.591760801624799,32,5,6.786716950605081,False,False,False,True,False,False,False,True,False,False
83,1,0,4,4,8.1877636963677,28,1,7.4673710669175595,False,False,False,True,False,False,False,False,False,True
78,0,1,2,5,5.9768583947186205,32,5,5.66988092298052,False,True,False,False,False,True,False,False,False,False
52,2,0,2,5,7.623803223828267,31,4,7.736307096548285,False,False,False,False,True,False,False,True,False,False
51,1,0,4,0,6.455811582952369,16,3,5.8289456176102075,False,False,False,False,True,True,False,False,False,False
75,0,1,0,0,5.137972542557451,16,3,5.438079308923196,False,True,False,False,False,False,False,False,False,True
26,1,1,5,3,7.158669627241704,4,5,6.927557906278317,False,False,True,False,False,False,True,False,False,False
26,1,0,0,5,7.006966929053085,4,5,6.131226489483141,False,True,False,False,False,False,False,False,False,True
77,1,1,2,2,6.8251342502938,8,2,7.016609683894219,False,False,False,False,True,False,False,False,True,False
65,2,1,0,2,6.946754813831147,19,6,6.984716320118266,False,False,True,False,False,False,True,False,False,False
19,1,0,4,0,8.044241220078328,34,0,6.835184586147301,False,False,True,False,False,False,False,False,True,False
21,1,0,0,0,7.306799819287379,40,6,7.585788821732034,False,False,False,True,False,False,True,False,False,False
55,2,0,4,0,8.184681103046662,8,2,7.102499355774649,False,False,True,False,False,False,False,False,False,True
21,1,1,0,0,6.245525201056913,21,1,7.585788821732034,False,False,False,True,False,False,True,False,False,False
78,2,0,4,0,7.8672434218396115,38,4,7.034387929915503,False,False,True,False,False,False,False,False,False,True
39,1,1,2,4,6.963748013682069,35,1,7.1929342212158,False,False,False,True,False,True,False,False,False,False
51,1,0,0,5,6.413786772282569,22,2,6.396929655216146,True,False,False,False,False,False,False,False,False,True
10,1,1,0,4,6.382323502826784,23,3,7.237059026124737,False,False,False,True,False,False,False,False,False,True
55,1,0,4,1,8.433339732042842,3,4,6.728628613084702,False,False,True,False,False,False,False,False,False,True
12,0,0,2,5,6.81303792342279,28,1,5.19295685089021,True,False,False,False,False,False,False,False,False,True
83,2,0,5,4,8.31344777383701,19,6,7.4645098346365275,False,False,False,False,True,False,False,False,True,False
77,1,1,5,0,6.673424382027351,35,1,7.323170717943469,True,False,False,False,False,False,False,True,False,False
75,1,1,0,5,5.53014311824508,18,5,5.926926025970411,False,True,False,False,False,False,False,False,False,True
83,1,0,4,5,8.393566866951518,25,5,7.047517221357296,False,False,False,True,False,False,False,False,False,True
39,1,0,2,1,7.703165683540429,29,2,7.029972911706386,False,False,False,True,False,False,True,False,False,False
39,1,1,0,0,6.849755334684148,39,5,6.882437470997847,False,True,False,False,False,False,False,False,True,False
64,1,1,2,5,5.337057194863967,25,5,5.91350300563827,False,True,False,False,False,False,False,False,False,True
69,2,1,4,2,6.807083752810442,28,1,7.161622002939187,False,False,True,False,False,False,True,False,False,False
98,0,0,4,0,7.189084716106141,13,0,5.68697535633982,False,True,False,False,False,True,False,False,False,False
55,1,0,4,4,7.959464621563989,37,3,6.813444599510896,False,False,True,False,False,False,False,False,False,True
64,1,1,4,0,6.5107046694749915,20,0,6.956545443151569,False,True,False,False,False,False,False,True,False,False
105,2,0,5,0,7.464051276792885,41,0,7.405495663199472,False,False,True,False,False,False,False,False,True,False
8,2,1,4,5,6.680227129350103,10,4,7.1929342212158,True,False,False,False,False,False,False,True,False,False
51,1,0,1,0,6.460045289530222,19,6,6.063785208687608,False,False,False,False,True,True,False,False,False,False
78,0,1,4,0,6.024343075673921,40,6,5.579729825986222,True,False,False,False,False,False,True,False,False,False
65,2,1,4,0,6.910800637168097,28,1,7.029972911706386,False,False,True,False,False,False,True,False,False,False
28,1,0,0,0,7.934828600467931,36,2,7.138866999945524,False,False,False,False,True,False,False,False,True,False
42,0,1,0,2,5.608372289851543,22,2,6.551080335043404,False,False,False,False,True,False,False,True,False,False
21,1,1,0,0,6.920177798980694,32,5,6.866933284461882,False,False,False,True,False,False,False,True,False,False
71,0,1,0,2,5.87453739507869,2,3,6.565264970035361,False,False,False,False,True,False,False,True,False,False
69,2,0,4,5,8.44228428321424,20,0,7.3453648404168685,False,False,True,False,False,False,True,False,False,False
69,2,0,1,2,7.778952405985114,38,4,7.313220387090301,False,False,True,False,False,False,True,False,False,False
35,1,1,0,0,6.715201551621933,25,5,7.034387929915503,False,False,False,True,False,False,False,True,False,False
77,1,1,5,0,7.13528917859764,6,0,7.323170717943469,True,False,False,False,False,False,False,True,False,False
96,0,1,4,0,5.316059048024194,22,2,5.41610040220442,False,False,False,False,True,False,True,False,False,False
91,1,0,2,4,5.7554257078080395,21,1,6.835184586147301,True,False,False,False,False,False,False,False,False,True
12,0,0,5,0,8.87594397929931,13,0,6.4692503167957724,False,False,True,False,False,False,False,False,False,True
37,1,0,5,0,8.289258179365897,28,1,7.19668657083435,False,False,False,True,False,True,False,False,False,False
12,1,1,4,2,6.536474182654042,36,2,7.069023426578259,True,False,False,False,False,False,False,True,False,False
36,1,0,0,5,6.582745101264357,11,5,6.558197802812269,False,True,False,False,False,True,False,False,False,False
78,0,0,4,0,6.821314648176822,9,3,5.66988092298052,True,False,False,False,False,False,True,False,False,False
98,1,1,4,0,6.666575040181776,37,3,7.684783943522785,False,False,False,True,False,True,False,False,False,False
78,2,1,0,1,6.721076242146722,22,2,7.5652752818989315,True,False,False,False,False,False,False,False,True,False
99,1,1,2,0,6.354543938719709,23,3,6.727431724850855,False,False,False,True,False,False,False,True,False,False
34,2,0,4,0,8.70206648974676,29,2,7.038783541388542,False,False,True,False,False,False,True,False,False,False
53,1,0,0,5,8.067368589207646,40,6,6.840546529288687,False,False,True,False,False,False,False,False,True,False
36,1,0,0,3,6.798085491736212,8,2,6.522092798170152,True,False,False,False,False,False,True,False,False,False
78,0,1,0,0,6.008542878642733,26,6,5.247024072160486,False,False,False,False,True,True,False,False,False,False
10,1,1,0,0,6.681920609856436,12,6,6.922643891475888,False,True,False,False,False,False,False,False,True,False
48,1,1,4,0,6.958372344778663,18,5,6.927557906278317,False,False,True,False,False,False,False,False,True,False
83,0,1,4,0,7.2064588905168465,2,3,6.51471269087253,False,False,True,False,False,False,False,False,True,False
98,1,1,4,4,6.6596784611227156,30,3,7.016609683894219,False,False,False,False,True,False,False,False,True,False
78,0,1,2,5,6.228629339784446,37,3,5.247024072160486,False,False,False,False,True,True,False,False,False,False
64,1,0,4,0,7.87003224769299,11,5,6.956545443151569,False,True,False,False,False,False,False,True,False,False
6,1,1,1,2,5.8646249997730315,34,0,6.234410725718371,True,False,False,False,False,False,True,False,False,False
91,1,0,0,4,6.413786772282569,5,6,7.034387929915503,False,False,False,False,True,True,False,False,False,False
2,1,1,0,2,7.053309111583877,25,5,6.745236349484363,False,False,False,False,True,False,False,True,False,False
65,1,0,2,5,8.737388400638274,39,5,6.907755278982137,False,False,True,False,False,False,True,False,False,False
105,1,0,2,2,7.58629630715272,34,0,6.786716950605081,False,False,False,True,False,False,False,True,False,False
81,1,0,4,5,7.202847329608931,38,4,6.522092798170152,True,False,False,False,False,False,True,False,False,False
96,0,1,0,2,4.9691881041820825,18,5,5.41610040220442,False,False,False,False,True,False,True,False,False,False
77,1,1,5,0,6.6422260111714895,13,0,7.07326971745971,False,False,False,True,False,False,True,False,False,False
77,2,0,4,0,8.368507551020038,31,4,7.67786350067821,False,False,False,True,False,True,False,False,False,False
77,2,1,2,0,7.1135491919612335,21,1,7.4205789054108005,False,False,False,True,False,True,False,False,False,False
65,1,0,1,0,8.105090100567887,33,6,6.917705609835305,False,True,False,False,False,False,False,True,False,False
53,1,0,5,0,8.671346728382272,5,6,7.265429723253953,False,False,False,True,False,True,False,False,False,False
34,2,1,4,0,7.117935163904488,34,0,7.052721049232323,False,False,True,False,False,True,False,False,False,False
86,0,0,2,0,8.361212838758044,30,3,6.413458957167357,False,False,False,True,False,False,False,True,False,False
8,2,0,1,5,7.676612718776558,20,0,7.3395376954076745,False,True,False,False,False,False,False,True,False,False
34,0,0,2,0,8.874358415148189,12,6,6.476972362889683,False,False,True,False,False,False,False,False,False,True
98,0,0,4,0,7.188677052015701,23,3,5.68697535633982,False,True,False,False,False,True,False,False,False,False
65,1,1,0,2,6.672399966708124,41,0,6.872128101338986,False,False,True,False,False,False,True,False,False,False
34,2,0,4,0,8.857863745613237,25,5,7.106606137727303,False,False,True,False,False,False,True,False,False,False
0,0,0,2,4,8.628603967281592,10,4,6.396929655216146,False,False,False,True,False,False,False,True,False,False
4,1,0,2,3,7.011358251064687,19,6,6.214608098422191,False,False,False,False,True,False,True,False,False,False
83,2,0,5,4,8.312785522157176,12,6,7.4645098346365275,False,False,False,False,True,False,False,False,True,False
32,1,0,2,5,8.446350037783972,16,3,7.034387929915503,False,False,True,False,False,False,False,False,False,True
77,1,1,0,2,6.85971982994358,11,5,7.126890808898808,True,False,False,False,False,False,False,False,True,False
8,1,0,2,0,8.161060957326727,10,4,7.3987862754199485,False,False,True,False,False,False,False,False,True,False
78,2,1,4,3,6.898613621064854,38,4,7.188412736496954,True,False,False,False,False,False,False,True,False,False
99,1,1,2,2,6.386879319362645,9,3,6.932447891572509,False,False,False,True,False,False,False,True,False,False
42,1,1,2,5,6.63728424326071,18,5,6.970730078143525,False,False,True,False,False,True,False,False,False,False
78,0,0,2,5,6.543494492297982,27,0,5.247024072160486,False,False,False,False,True,True,False,False,False,False
51,1,0,0,5,6.180637578851038,29,2,6.194405391104672,True,False,False,False,False,False,False,False,False,True
12,0,0,0,0,8.611011349618789,18,5,6.543911845564792,False,False,False,False,True,False,False,True,False,False
8,2,0,2,2,7.650106823633168,21,1,7.635786861395585,False,True,False,False,False,False,False,True,False,False
96,0,1,4,0,5.520460417528663,29,2,5.41610040220442,False,False,False,False,True,False,True,False,False,False
15,1,0,5,3,5.962370386903605,31,4,5.886104031450156,False,False,False,False,True,False,True,False,False,False
65,2,0,3,0,6.638698670653521,20,0,6.371611847231857,True,False,False,False,False,False,False,False,False,True
77,2,0,5,4,8.124950283477194,39,5,7.383989457978509,True,False,False,False,False,False,False,False,True,False
36,1,0,2,0,7.004518947414445,14,1,7.134890851565884,False,True,False,False,False,True,False,False,False,False
36,2,0,0,4,7.459085406873641,7,1,7.618251097876695,False,False,False,False,True,False,False,False,True,False
21,1,1,5,4,6.920177798980694,3,4,7.106606137727303,False,False,True,False,False,False,False,False,True,False
55,1,1,4,2,6.495733724274727,10,4,6.92951677076365,False,False,False,False,True,False,False,True,False,False
15,1,1,5,3,5.343529709369585,17,4,5.886104031450156,False,False,False,False,True,False,True,False,False,False
34,2,0,1,4,8.244596756382498,40,6,7.051855622955894,False,False,True,False,False,True,False,False,False,False
12,0,0,2,5,6.822197390620491,26,6,5.19295685089021,True,False,False,False,False,False,False,False,False,True
65,2,1,0,5,6.565405805188048,34,0,7.089243155027514,False,True,False,False,False,False,False,True,False,False
37,1,0,4,2,8.268216314646052,13,0,7.237059026124737,False,False,False,False,True,False,False,False,True,False
78,0,1,2,5,5.977543091766937,15,2,5.66988092298052,False,True,False,False,False,True,False,False,False,False
65,2,1,3,0,6.89588510641165,29,2,7.195937226475569,True,False,False,False,False,False,False,True,False,False
91,1,0,4,0,6.448572888367985,32,5,5.783825182329737,False,False,False,False,True,True,False,False,False,False
98,1,0,3,5,8.616404841487185,39,5,6.76849321164863,False,True,False,False,False,False,False,False,True,False
77,1,1,0,4,6.48218949916697,38,4,7.417580402414544,False,True,False,False,False,False,False,True,False,False
15,1,0,4,0,6.661061587207667,32,5,5.652489180268651,False,False,False,False,True,False,True,False,False,False
65,1,1,2,3,6.358292771601228,34,0,6.234410725718371,False,True,False,False,False,True,False,False,False,False
98,0,1,4,0,6.965788310232747,17,4,5.68697535633982,False,True,False,False,False,True,False,False,False,False
12,1,1,4,0,5.363964647783892,12,6,5.8289456176102075,False,False,False,False,True,False,True,False,False,False
77,1,0,5,0,7.72546247947749,7,1,7.07326971745971,False,False,False,True,False,False,True,False,False,False
8,2,0,1,5,7.675360370460092,29,2,7.247792581767846,False,True,False,False,False,False,False,True,False,False
98,0,1,1,4,5.377775287882752,12,6,5.393627546352362,False,True,False,False,False,False,False,False,False,True
27,2,0,4,0,8.823717135668758,1,2,6.951772164398911,False,False,False,False,True,False,False,True,False,False
83,2,1,4,0,6.610749879069472,7,1,6.970730078143525,False,False,True,False,False,False,False,False,False,True
77,1,1,5,0,7.016699365971316,1,2,7.323170717943469,True,False,False,False,False,False,False,True,False,False
26,2,0,4,2,7.504997102655011,34,0,6.476972362889683,False,True,False,False,False,True,False,False,False,False
75,0,1,2,5,5.691912302085714,33,6,5.736572297479192,False,True,False,False,False,True,False,False,False,False
65,1,1,3,0,6.75530315579046,39,5,6.380122536899765,True,False,False,False,False,False,True,False,False,False
98,0,0,4,0,6.977188053697474,3,4,5.393627546352362,False,False,False,False,True,False,True,False,False,False
0,0,0,0,4,8.777725008746753,38,4,6.499787040655854,False,True,False,False,False,False,False,False,True,False
111,1,1,4,0,4.697019839617971,14,1,6.22455842927536,False,False,False,False,True,False,True,False,False,False
34,1,0,1,0,8.538482947681901,35,1,6.887552571664617,False,True,False,False,False,False,False,True,False,False
38,2,0,5,5,7.672850958854666,1,2,7.503840746698951,False,False,False,True,False,False,True,False,False,False
0,0,0,0,0,8.393261290172976,9,3,6.558197802812269,False,False,True,False,False,False,False,False,True,False
91,1,0,4,0,6.448572888367985,11,5,6.040254711277414,False,False,False,False,True,True,False,False,False,False
65,1,0,1,0,8.196285201065828,19,6,7.081708586105575,False,False,False,False,True,False,False,True,False,False
77,2,0,5,1,7.986266895943244,37,3,7.349230824613334,True,False,False,False,False,False,False,False,True,False
99,0,0,4,0,8.390813308534335,32,5,6.51471269087253,False,False,True,False,False,False,False,False,True,False
65,1,0,1,3,7.462502089806056,37,3,7.102499355774649,False,True,False,False,False,True,False,False,False,False
77,2,0,4,4,8.125749324670327,9,3,7.4673710669175595,False,False,False,True,False,True,False,False,False,False
21,1,1,0,0,6.457083578035894,19,6,6.866933284461882,False,False,False,True,False,False,False,True,False,False
39,1,0,2,4,7.5869810042010375,9,3,7.1929342212158,False,False,False,True,False,True,False,False,False,False
8,1,1,0,0,7.0547086919383,35,1,6.840546529288687,False,False,False,True,False,False,False,True,False,False
28,1,1,0,4,6.7584428757951285,20,0,7.261927092702751,False,False,False,True,False,False,False,False,False,True
20,1,1,1,1,6.723351555983858,16,3,6.802394763324311,False,False,True,False,False,False,False,False,False,True
65,2,1,4,0,7.009408932708637,1,2,7.029972911706386,False,False,True,False,False,False,True,False,False,False
78,0,1,0,0,5.636680671115466,2,3,5.220355825078324,False,False,False,False,True,True,False,False,False,False
64,1,0,4,0,8.084161595090267,41,0,6.902742737158593,False,True,False,False,False,False,False,True,False,False
78,0,0,0,5,6.5500798347098215,25,5,5.135798437050262,True,False,False,False,False,False,False,False,False,True
78,0,0,4,0,6.807680767753548,39,5,5.579729825986222,True,False,False,False,False,False,True,False,False,False
26,1,1,2,0,6.465522446681758,28,1,7.408530566894626,False,True,False,False,False,False,False,True,False,False
59,1,1,1,0,7.057036981697891,26,6,6.887552571664617,False,True,False,False,False,False,False,True,False,False
63,1,1,4,2,6.251267842784794,11,5,6.980075940561763,False,False,False,False,True,False,False,True,False,False
34,2,0,0,0,8.701707342717087,37,3,7.003065458786462,False,False,True,False,False,False,True,False,False,False
98,0,1,0,5,5.438253206845554,15,2,5.393627546352362,False,False,False,False,True,False,True,False,False,False
98,2,0,2,2,8.152543677807849,19,6,7.118826249062078,False,True,False,False,False,False,False,False,True,False
77,1,0,0,1,8.190687127106875,14,1,7.411556287811163,False,False,True,False,False,False,True,False,False,False
28,1,0,4,0,8.435158501061908,9,3,7.114769448366463,False,False,False,True,False,False,False,True,False,False
22,1,0,4,4,8.289665041784204,32,5,6.86171134048073,False,False,False,False,True,False,False,False,True,False
19,1,0,4,0,8.392649856341636,12,6,6.835184586147301,False,False,True,False,False,False,False,False,True,False
77,1,1,5,2,6.8540379964761495,9,3,6.917705609835305,False,True,False,False,False,False,False,False,True,False
50,1,1,0,5,5.675383000134503,8,2,6.052089168924417,False,False,False,False,True,True,False,False,False,False
19,1,0,4,0,8.392649856341636,19,6,6.897704943128636,False,False,True,False,False,False,False,False,True,False
12,0,1,2,5,5.883600901232037,12,6,5.247024072160486,False,False,False,False,True,True,False,False,False,False
65,1,1,1,0,6.721076242146722,18,5,6.917705609835305,False,True,False,False,False,False,False,True,False,False
36,1,0,3,3,6.700694208497971,4,5,7.258412150595307,True,False,False,False,False,False,True,False,False,False
98,0,1,0,0,5.920505458167488,26,6,5.438079308923196,False,True,False,False,False,False,False,False,False,True
65,2,1,0,2,7.339940211789683,32,5,6.984716320118266,False,False,True,False,False,False,True,False,False,False
32,1,1,2,5,7.011358251064687,2,3,6.887552571664617,False,False,True,False,False,False,True,False,False,False
39,1,1,0,0,6.955544942817985,11,5,6.882437470997847,False,True,False,False,False,False,False,False,True,False
61,1,0,2,2,8.154097679674582,17,4,7.549609165154532,False,False,False,True,False,False,False,False,False,True
62,1,0,3,4,6.898613621064854,39,5,6.652863029353347,False,True,False,False,False,True,False,False,False,False
98,0,1,0,0,6.074656137994746,3,4,5.438079308923196,False,True,False,False,False,False,False,False,False,True
21,1,1,2,2,6.245525201056913,9,3,7.484368643286131,False,False,False,True,False,False,False,False,False,True
77,1,1,5,2,6.0501343182718585,22,2,6.917705609835305,False,True,False,False,False,False,False,False,True,False
12,0,1,2,5,6.041824906446931,41,0,5.247024072160486,False,False,False,False,True,True,False,False,False,False
12,2,0,0,4,8.223525239279658,37,3,7.450079569807499,False,False,False,True,False,True,False,False,False,False
98,1,1,4,0,6.870987554789923,7,1,7.684783943522785,False,False,False,True,False,True,False,False,False,False
26,2,0,2,0,7.183567178863431,16,3,6.9985096422506015,False,True,False,False,False,True,False,False,False,False
36,1,1,1,0,5.858475864332681,4,5,6.396929655216146,False,True,False,False,False,True,False,False,False,False
34,1,1,0,0,7.503361292936388,4,5,6.917705609835305,False,False,True,False,False,False,True,False,False,False
21,1,0,0,0,7.860185057472165,18,5,7.02108396428914,False,False,False,True,False,False,False,True,False,False
71,0,1,5,2,5.661396758159763,37,3,6.476972362889683,False,False,True,False,False,False,False,False,False,True
77,2,0,4,2,8.376619920002666,4,5,7.3427791893318455,False,False,False,False,True,False,False,False,True,False
55,1,1,4,3,6.3936743624954735,25,5,7.175489713624222,False,False,False,False,True,False,False,True,False,False
110,1,1,5,5,6.335586024975094,16,3,6.806829360392176,False,False,False,True,False,False,False,True,False,False
98,0,0,0,5,7.0363595532701035,12,6,5.634789603169249,True,False,False,False,False,False,True,False,False,False
8,1,0,2,4,8.874056117685184,16,3,7.173958319756794,False,False,False,True,False,True,False,False,False,False
98,0,0,0,2,7.783349008524188,30,3,6.727431724850855,False,True,False,False,False,False,False,True,False,False
39,1,0,2,0,7.604620538910493,10,4,7.346010209913293,False,False,False,True,False,False,True,False,False,False
43,1,0,4,1,7.671719665917721,21,1,7.258412150595307,False,False,False,True,False,False,True,False,False,False
36,2,1,2,4,7.153192470090167,10,4,7.380879035564116,False,True,False,False,False,False,False,True,False,False
77,2,1,2,0,7.36827659283838,36,2,7.4645098346365275,False,False,False,True,False,True,False,False,False,False
65,2,1,0,2,7.339940211789683,24,4,6.984716320118266,False,False,True,False,False,False,True,False,False,False
65,2,1,3,2,6.819251880390734,30,3,7.350516171833998,True,False,False,False,False,False,False,True,False,False
98,0,1,0,0,5.588371623144873,8,2,5.438079308923196,False,True,False,False,False,False,False,False,False,True
83,2,0,5,4,8.31344777383701,35,1,7.4645098346365275,False,False,False,False,True,False,False,False,True,False
37,1,0,4,2,8.402751567022218,12,6,7.237059026124737,False,False,False,False,True,False,False,False,True,False
15,1,0,4,0,5.875295832733553,18,5,5.652489180268651,False,False,False,False,True,False,True,False,False,False
8,1,0,5,4,8.23890684060482,24,4,7.299797366758161,False,False,True,False,False,True,False,False,False,False
105,1,0,4,0,8.173550105601398,13,0,6.951772164398911,False,False,True,False,False,False,False,False,True,False
4,1,0,2,3,6.88461970357998,38,4,6.263398262591624,False,False,False,False,True,False,True,False,False,False
59,2,0,2,5,7.985348200426172,12,6,7.1891677384203225,False,True,False,False,False,False,False,False,True,False
8,2,0,4,5,7.695212139012824,10,4,7.1929342212158,True,False,False,False,False,False,False,True,False,False
78,0,1,0,5,6.437831646536572,35,1,5.634789603169249,True,False,False,False,False,False,True,False,False,False
55,1,1,4,4,6.94050316544194,22,2,6.813444599510896,False,False,True,False,False,False,False,False,False,True
78,0,1,4,0,5.053694783556703,32,5,5.135798437050262,True,False,False,False,False,False,False,False,False,True
39,1,1,0,0,6.4549626864667555,33,6,6.882437470997847,False,True,False,False,False,False,False,False,True,False
55,1,0,0,4,8.15549421958656,41,0,6.738152494595957,False,False,True,False,False,False,False,False,False,True
78,0,1,2,5,5.634753888245765,6,0,5.247024072160486,False,False,False,False,True,True,False,False,False,False
28,1,0,0,0,7.95454781892045,37,3,7.060476365999801,False,False,False,False,True,False,False,False,True,False
77,1,0,0,2,8.334087327133558,33,6,7.240649694255466,False,True,False,False,False,False,False,False,True,False
77,2,1,4,2,6.969602682308217,37,3,7.450079569807499,False,True,False,False,False,False,False,False,True,False
77,1,1,5,2,6.8540379964761495,2,3,6.917705609835305,False,True,False,False,False,False,False,False,True,False
99,1,1,1,0,6.553933404025811,16,3,7.126890808898808,False,True,False,False,False,False,False,True,False,False
36,1,0,0,1,7.5289283629018895,21,1,6.829793737512425,True,False,False,False,False,False,True,False,False,False
64,1,1,5,0,6.613652638727434,21,1,7.27931883541462,False,False,False,True,False,False,True,False,False,False
30,1,1,0,0,6.444719319051995,22,2,6.866933284461882,False,True,False,False,False,False,False,False,True,False
12,0,1,0,2,5.756280043613955,15,2,5.220355825078324,False,False,False,False,True,True,False,False,False,False
12,2,1,4,2,7.066296307110688,14,1,7.43543801981455,True,False,False,False,False,False,False,False,True,False
36,1,0,3,0,7.271397892236463,24,4,6.733401891837359,False,True,False,False,False,True,False,False,False,False
36,2,0,5,2,8.296691148245479,40,6,7.4645098346365275,False,False,False,True,False,False,False,False,False,True
98,0,1,0,2,7.038257087046295,38,4,6.727431724850855,False,True,False,False,False,False,False,True,False,False
98,0,0,0,0,8.411372569925955,13,0,6.672032945461067,False,False,True,False,False,False,True,False,False,False
21,1,0,2,0,7.846867605891772,6,0,6.802394763324311,False,True,False,False,False,False,False,False,True,False
26,1,0,4,5,8.449128460502108,27,0,7.173958319756794,False,True,False,False,False,False,False,True,False,False
36,1,1,0,3,6.315285666175636,33,6,6.522092798170152,True,False,False,False,False,False,True,False,False,False
77,2,1,2,0,7.243227015269766,27,0,7.4645098346365275,False,False,False,True,False,True,False,False,False,False
91,1,0,4,5,6.354543938719709,11,5,6.309918278226516,True,False,False,False,False,False,False,False,False,True
34,1,0,4,4,8.607465246612039,30,3,6.709304340258298,False,False,False,False,True,False,False,True,False,False
16,0,1,0,0,6.680904865736601,32,5,6.507277712385012,False,False,False,False,True,False,False,True,False,False
98,0,1,2,5,5.678156927017229,6,0,5.393627546352362,False,False,False,False,True,False,True,False,False,False
105,1,1,4,0,7.1978095355789735,20,0,6.951772164398911,False,False,True,False,False,False,False,False,True,False
39,1,0,2,0,7.970066587923915,39,5,7.414572881350589,False,False,False,True,False,False,True,False,False,False
4,1,1,0,3,6.373149126550743,26,6,6.152732694704104,False,False,False,False,True,False,True,False,False,False
38,3,0,0,5,7.468067966883501,15,2,7.9672801789422,False,True,False,False,False,False,False,False,True,False
78,0,1,2,5,5.688262662998164,10,4,5.247024072160486,False,False,False,False,True,True,False,False,False,False
12,0,0,2,0,8.87594397929931,11,5,6.476972362889683,False,False,True,False,False,False,False,False,False,True
34,1,0,4,0,8.606774263908468,15,2,6.774223886357614,False,False,False,False,True,False,False,True,False,False
77,2,0,4,0,8.125749324670327,34,0,7.67786350067821,False,False,False,True,False,True,False,False,False,False
91,1,1,2,5,4.548599834499697,40,6,7.362010551259734,True,False,False,False,False,False,False,False,False,True
62,1,1,3,4,6.534907398158049,11,5,6.652863029353347,False,True,False,False,False,True,False,False,False,False
37,1,1,5,2,6.431765770051603,28,1,7.3098814858247865,False,False,False,True,False,False,True,False,False,False
77,2,0,0,0,8.393872350381418,37,3,7.5443321080536885,False,False,False,True,False,True,False,False,False,False
34,1,0,0,4,8.874962736060974,11,5,6.709304340258298,False,False,True,False,False,False,False,False,False,True
69,2,1,4,2,6.40087187444877,14,1,7.147559271189454,False,False,False,False,True,False,False,True,False,False
98,0,0,2,5,7.479412561954373,33,6,5.66988092298052,False,True,False,False,False,True,False,False,False,False
34,0,0,0,0,8.63371142755082,40,6,6.543911845564792,False,False,False,False,True,False,False,True,False,False
77,1,1,0,1,6.391414474528037,13,0,6.745236349484363,True,False,False,False,False,False,True,False,False,False
77,1,1,5,2,6.680227129350103,41,0,7.355641102974253,False,False,False,True,False,False,True,False,False,False
98,0,0,2,5,6.951676466040065,22,2,5.41610040220442,False,True,False,False,False,False,False,False,False,True
78,0,0,2,2,6.662442802896866,15,2,5.220355825078324,False,False,False,False,True,True,False,False,False,False
4,1,0,2,3,7.006966929053085,14,1,6.214608098422191,False,False,False,False,True,False,True,False,False,False
36,1,1,3,0,6.437831646536572,3,4,6.380122536899765,True,False,False,False,False,False,True,False,False,False
34,2,0,4,0,8.2445258318816,15,2,7.162397497355718,False,False,True,False,False,True,False,False,False,False
98,0,0,0,2,8.425262096070073,39,5,6.727431724850855,False,True,False,False,False,False,False,True,False,False
65,1,1,4,0,6.62482191355256,22,2,6.818924065275521,False,False,False,False,True,False,False,True,False,False
